date,urate,daten,vacancies,unemp,emp,st_unemp,mdate,qdate,st_unemp_adj,frate,srate,avg_frate,avg_srate,u_ss,frate_hp,frate_trend,srate_hp,srate_trend,avg_frate_hp,avg_srate_hp
6/1/14,6.1,1-Jun-14,4982,9460,146247,2417,2014m6,2014q2,2658.7,0.28679705,0.022838484,0.42041659,0.031399518,0.069496237,0.001458181,0.28533888,0.000902767,0.021935718,0.42041659,0.031399518
7/1/14,6.2,1-Jul-14,4846,9608,146399,2601,2014m7,2014q3,2861.1001,0.30089509,0.023172114,0.42041659,0.031399518,0.069496237,0.01327954,0.28761557,0.001294088,0.021878026,0.42041659,0.031399518
8/1/14,6.1,1-Aug-14,5349,9599,146530,2620,2014m8,2014q3,2882,0.30612564,0.020962644,0.42041659,0.031399518,0.069496237,0.016227495,0.28989816,-0.000857821,0.021820465,0.42041659,0.031399518
9/1/14,5.9,1-Sep-14,4914,9262,146778,2365,2014m9,2014q3,2601.5,0.32556683,0.022324942,0.42041659,0.031399518,0.069496237,0.033383042,0.29218379,0.000561919,0.021763023,0.42041659,0.031399518
10/1/14,5.7,1-Oct-14,5012,8990,147427,2494,2014m10,2014q4,2743.3999,0.29159063,0.021609932,0.42041659,0.031399518,0.069496237,-0.002879161,0.2944698,-9.57439E-05,0.021705676,0.42041659,0.031399518
11/1/14,5.8,1-Nov-14,4843,9090,147404,2474,2014m11,2014q4,2721.3999,0.32783279,0.021153491,0.42041659,0.031399518,0.069496237,0.031078987,0.29675379,-0.000494916,0.021648407,0.42041659,0.031399518
12/1/14,5.6,1-Dec-14,5130,8717,147615,2370,2014m12,2014q4,2607,0.28270048,0.02076772,0.42041659,0.031399518,0.069496237,-0.016332956,0.29903343,-0.000823479,0.0215912,0.42041659,0.031399518
1/1/15,5.7,1-Jan-15,5344,8885,148145,2393,2015m1,2015q1,2632.3,0.32832864,0.021249365,0.42041659,0.031399518,0.069496237,0.027022021,0.30130661,-0.000284664,0.021534029,0.42041659,0.031399518
2/1/15,5.5,1-Feb-15,5466,8599,148045,2392,2015m2,2015q1,2631.2,0.32240957,0.021649316,0.42041659,0.031399518,0.069496237,0.018838458,0.30357111,0.00017245,0.021476865,0.42041659,0.031399518
3/1/15,5.4,1-Mar-15,5210,8515,148128,2444,2015m3,2015q1,2688.3999,0.34675279,0.024399308,0.42041659,0.031399518,0.069496237,0.040927839,0.30582497,0.002979633,0.021419676,0.42041659,0.031399518
4/1/15,5.4,1-Apr-15,5598,8550,148511,2716,2015m4,2015q2,2987.6001,0.28469008,0.02133999,0.42041659,0.031399518,0.069496237,-0.023376284,0.30806637,-2.24352E-05,0.021362426,0.42041659,0.031399518
5/1/15,5.6,1-May-15,5563,8834,148817,2471,2015m5,2015q2,2718.1001,0.35396194,0.020737395,0.42041659,0.031399518,0.069496237,0.043667968,0.31029397,-0.000567719,0.021305114,0.42041659,0.031399518
6/1/15,5.3,1-Jun-15,5248,8247,148816,2309,2015m6,2015q2,2539.8999,0.35302532,0.023104398,0.42041659,0.031399518,0.069496237,0.040519133,0.3125062,0.001856659,0.021247739,0.42041659,0.031399518
7/1/15,5.2,1-Jul-15,6056,8167,148830,2574,2015m7,2015q3,2831.3999,0.30063671,0.018032057,0.42041659,0.031399518,0.069496237,-0.014065115,0.31470183,-0.003158234,0.021190291,0.42041659,0.031399518
8/1/15,5.1,1-Aug-15,5467,7992,149181,2073,2015m8,2015q3,2280.3,0.33601099,0.020951068,0.42041659,0.031399518,0.069496237,0.019130858,0.31688014,-0.000181713,0.02113278,0.42041659,0.031399518
9/1/15,5,1-Sep-15,5488,7907,148826,2364,2015m9,2015q3,2600.3999,0.32808903,0.020972269,0.42041659,0.031399518,0.069496237,0.009048814,0.31904021,-0.000102919,0.021075187,0.42041659,0.031399518
10/1/15,5,1-Oct-15,5773,7922,149246,2372,2015m10,2015q4,2609.2,0.32090381,0.020911546,0.42041659,0.031399518,0.069496237,-0.000277548,0.32118136,-0.000105942,0.021017488,0.42041659,0.031399518
11/1/15,5.1,1-Nov-15,5708,8000,149463,2382,2015m11,2015q4,2620.2,0.3414875,0.021291217,0.42041659,0.031399518,0.069496237,0.018184559,0.32330292,0.000331558,0.020959659,0.42041659,0.031399518
12/1/15,5,1-Dec-15,5845,7907,150128,2399,2015m12,2015q4,2638.8999,0.3367396,0.019083552,0.42041659,0.031399518,0.069496237,0.011335263,0.32540435,-0.001818121,0.020901673,0.42041659,0.031399518
1/1/16,4.8,1-Jan-16,6012,7627,150653,2166,2016m1,2016q1,2382.6001,0.3125082,0.019341081,0.42041659,0.031399518,0.069496237,-0.01497692,0.32748511,-0.001502429,0.02084351,0.42041659,0.031399518
2/1/16,4.9,1-Feb-16,5770,7702,150939,2235,2016m2,2016q1,2458.5,0.31185406,0.020885605,0.42041659,0.031399518,0.069496237,-0.01769088,0.32954493,0.000100476,0.020785129,0.42041659,0.031399518
3/1/16,5,1-Mar-16,6129,7961,151218,2419,2016m3,2016q1,2660.8999,0.34510738,0.022804435,0.42041659,0.031399518,0.069496237,0.013524029,0.33158335,0.002077959,0.020726476,0.42041659,0.031399518
4/1/16,5.1,1-Apr-16,5803,8067,151074,2594,2016m4,2016q2,2853.3999,0.36015865,0.020105159,0.42041659,0.031399518,0.069496237,0.02655898,0.33359966,-0.000562338,0.020667497,0.42041659,0.031399518
5/1/16,4.8,1-May-16,5777,7652,151132,2264,2016m5,2016q2,2490.3999,0.33240983,0.020915283,0.42041659,0.031399518,0.069496237,-0.003183569,0.3355934,0.000307126,0.020608157,0.42041659,0.031399518
6/1/16,4.9,1-Jun-16,5742,7744,151223,2396,2016m6,2016q2,2635.6001,0.32622677,0.01914797,0.42041659,0.031399518,0.069496237,-0.011337502,0.33756426,-0.001400449,0.020548418,0.42041659,0.031399518
7/1/16,4.8,1-Jul-16,5962,7641,151554,2203,2016m7,2016q3,2423.3,0.31023425,0.01962976,0.42041659,0.031399518,0.069496237,-0.029277764,0.33951202,-0.000858486,0.020488245,0.42041659,0.031399518
8/1/16,4.9,1-Aug-16,5677,7784,151779,2285,2016m8,2016q3,2513.5,0.34570915,0.022780983,0.42041659,0.031399518,0.069496237,0.004272925,0.34143621,0.002353394,0.020427588,0.42041659,0.031399518
9/1/16,5,1-Sep-16,5868,7953,151761,2600,2016m9,2016q3,2860,0.35450771,0.021443082,0.42041659,0.031399518,0.069496237,0.011171511,0.34333619,0.001076694,0.020366387,0.42041659,0.031399518
10/1/16,4.9,1-Oct-16,5591,7811,151793,2434,2016m10,2016q4,2677.3999,0.37157854,0.021396294,0.42041659,0.031399518,0.069496237,0.02636723,0.34521133,0.001091684,0.020304611,0.42041659,0.031399518
11/1/16,4.7,1-Nov-16,5971,7553,151954,2404,2016m11,2016q4,2644.3999,0.34706739,0.020618726,0.42041659,0.031399518,0.069496237,6.37E-06,0.34706101,0.000376495,0.020242231,0.42041659,0.031399518
12/1/16,4.7,1-Dec-16,5964,7521,152157,2354,2016m12,2016q4,2589.3999,0.36157423,0.021391271,0.42041659,0.031399518,0.069496237,0.012689197,0.34888503,0.001212035,0.020179236,0.42041659,0.031399518
1/1/17,4.7,1-Jan-17,5617,7468,152152,2424,2017m1,2017q1,2666.3999,0.38177559,0.022436392,0.42041659,0.031399518,0.069496237,0.031092485,0.35068309,0.002320775,0.020115616,0.42041659,0.031399518
2/1/17,4.6,1-Feb-17,5923,7379,152480,2511,2017m2,2017q1,2762.1001,0.38835886,0.02083233,0.42041659,0.031399518,0.069496237,0.035903793,0.35245508,0.000780954,0.020051375,0.42041659,0.031399518
3/1/17,4.4,1-Mar-17,5811,7073,153065,2327,2017m3,2017q1,2559.7,0.35916865,0.020357242,0.42041659,0.031399518,0.069496237,0.004967548,0.35420111,0.000370703,0.019986538,0.42041659,0.031399518
4/1/17,4.4,1-Apr-17,6091,7089,153255,2324,2017m4,2017q2,2556.3999,0.34089437,0.018308369,0.42041659,0.031399518,0.069496237,-0.015027352,0.35592172,-0.001612771,0.019921141,0.42041659,0.031399518
5/1/17,4.4,1-May-17,5826,7000,153069,2116,2017m5,2017q2,2327.6001,0.38287145,0.020628424,0.42041659,0.031399518,0.069496237,0.02525394,0.3576175,0.000773208,0.019855216,0.42041659,0.031399518
6/1/17,4.3,1-Jun-17,6305,6873,153318,2321,2017m6,2017q2,2553.1001,0.32933217,0.017822044,0.42041659,0.031399518,0.069496237,-0.029956708,0.35928887,-0.001966746,0.019788789,0.42041659,0.031399518
7/1/17,4.3,1-Jul-17,6238,6892,153569,2075,2017m7,2017q3,2282.5,0.33282065,0.019402636,0.42041659,0.031399518,0.069496237,-0.028115861,0.36093652,-0.000319252,0.019721888,0.42041659,0.031399518
8/1/17,4.4,1-Aug-17,6276,7082,153503,2258,2017m8,2017q3,2483.8,0.38089523,0.019872257,0.42041659,0.031399518,0.069496237,0.018334435,0.36256078,0.000217736,0.019654522,0.42041659,0.031399518
9/1/17,4.3,1-Sep-17,6320,6854,154286,2245,2017m9,2017q3,2469.5,0.36367086,0.018526303,0.42041659,0.031399518,0.069496237,-0.000490946,0.36416179,-0.001060393,0.019586695,0.42041659,0.031399518
10/1/17,4.2,1-Oct-17,6408,6700,153609,2126,2017m10,2017q4,2338.6001,0.36295524,0.019929629,0.42041659,0.031399518,0.069496237,-0.002784584,0.36573982,0.000411209,0.01951842,0.42041659,0.031399518
11/1/17,4.2,1-Nov-17,6271,6774,153805,2278,2017m11,2017q4,2505.8,0.38421908,0.019803217,0.42041659,0.031399518,0.069496237,0.016923942,0.36729515,0.000353525,0.019449692,0.42041659,0.031399518
12/1/17,4.1,1-Dec-17,6336,6632,153904,2237,2017m12,2017q4,2460.7,0.38878164,0.019642465,0.42041659,0.031399518,0.069496237,0.019953651,0.368828,0.000261953,0.019380512,0.42041659,0.031399518
1/1/18,4,1-Jan-18,6589,6489,154425,2214,2018m1,2018q1,2435.3999,0.40436122,0.022044059,0.42041659,0.031399518,0.069496237,0.034022439,0.37033877,0.002733173,0.019310886,0.42041659,0.031399518
2/1/18,4.1,1-Feb-18,6578,6581,155197,2469,2018m2,2018q1,2715.8999,0.40150434,0.020423109,0.42041659,0.031399518,0.069496237,0.029676199,0.37182814,0.001182286,0.019240823,0.42041659,0.031399518
3/1/18,4,1-Mar-18,6818,6472,155214,2303,2018m3,2018q1,2533.3,0.36606923,0.018581364,0.42041659,0.031399518,0.069496237,-0.00722779,0.37329701,-0.000588994,0.019170359,0.42041659,0.031399518
4/1/18,4,1-Apr-18,6903,6459,155312,2142,2018m4,2018q2,2356.2,0.38081744,0.017470282,0.42041659,0.031399518,0.069496237,0.006070777,0.37474668,-0.001629256,0.019099537,0.42041659,0.031399518
5/1/18,3.8,1-May-18,6996,6196,155652,1997,2018m5,2018q2,2196.7,0.36231437,0.01958267,0.42041659,0.031399518,0.069496237,-0.013863891,0.37617826,0.000554267,0.019028403,0.42041659,0.031399518
6/1/18,4,1-Jun-18,7237,6447,155762,2269,2018m6,2018q2,2495.8999,0.37487203,0.017104041,0.42041659,0.031399518,0.069496237,-0.002721026,0.37759304,-0.00185294,0.01895698,0.42041659,0.031399518
7/1/18,3.8,1-Jul-18,7196,6195,156146,1968,2018m7,2018q3,2164.8,0.4042131,0.019786036,0.42041659,0.031399518,0.069496237,0.025220966,0.37899214,0.000900736,0.0188853,0.42041659,0.031399518
8/1/18,3.8,1-Aug-18,7211,6156,155504,2241,2018m8,2018q3,2465.1001,0.38408056,0.018158089,0.42041659,0.031399518,0.069496237,0.003703976,0.38037658,-0.000655282,0.018813372,0.42041659,0.031399518
9/1/18,3.7,1-Sep-18,7340,6073,156015,2074,2018m9,2018q3,2281.3999,0.34949777,0.01755707,0.42041659,0.031399518,0.069496237,-0.032249957,0.38174772,-0.001184149,0.018741218,0.42041659,0.031399518
10/1/18,3.8,1-Oct-18,7365,6211,156391,2055,2018m10,2018q4,2260.5,0.39942038,0.019054297,0.42041659,0.031399518,0.069496237,0.01631346,0.38310692,0.000385443,0.018668855,0.42041659,0.031399518
11/1/18,3.8,1-Nov-18,7558,6115,156721,2168,2018m11,2018q4,2384.8,0.34176612,0.018192237,0.42041659,0.031399518,0.069496237,-0.042689096,0.3844552,-0.000404045,0.018596282,0.42041659,0.031399518
12/1/18,3.9,1-Dec-18,7435,6389,156817,2149,2018m12,2018q4,2363.8999,0.38868368,0.020051306,0.42041659,0.031399518,0.069496237,0.002889866,0.38579381,0.001527798,0.018523509,0.42041659,0.031399518
1/1/19,4,1-Jan-19,7473,6439,156529,2303,2019m1,2019q1,2533.3,0.43401152,0.020158077,0.42041659,0.031399518,0.069496237,0.046888031,0.3871235,0.001707542,0.018450534,0.42041659,0.031399518
2/1/19,3.8,1-Feb-19,7058,6115,156908,2246,2019m2,2019q1,2470.6001,0.38011447,0.018817104,0.42041659,0.031399518,0.069496237,-0.008330581,0.38844505,0.000439726,0.018377379,0.42041659,0.031399518
3/1/19,3.8,1-Mar-19,7320,6182,156755,2174,2019m3,2019q1,2391.3999,0.38938853,0.016922312,0.42041659,0.031399518,0.069496237,-0.000371237,0.38975978,-0.001381765,0.018304076,0.42041659,0.031399518
4/1/19,3.6,1-Apr-19,7224,5911,156683,1942,2019m4,2019q2,2136.2,0.39149046,0.018602042,0.42041659,0.031399518,0.069496237,0.000421617,0.39106885,0.000371375,0.018230665,0.42041659,0.031399518
5/1/19,3.7,1-May-19,7295,5941,156814,2131,2019m5,2019q2,2344.1001,0.35773438,0.016256733,0.42041659,0.031399518,0.069496237,-0.034639075,0.39237344,-0.001900441,0.018157173,0.42041659,0.031399518
6/1/19,3.6,1-Jun-19,7147,5909,157164,1903,2019m6,2019q2,2093.3,0.3745473,0.018102059,0.42041659,0.031399518,0.069496237,-0.019127499,0.39367479,1.84318E-05,0.018083628,0.42041659,0.031399518
7/1/19,3.7,1-Jul-19,7080,6008,157525,2102,2019m7,2019q3,2312.2,0.42120507,0.020133521,0.42041659,0.031399518,0.069496237,0.026231345,0.39497373,0.002123484,0.018010037,0.42041659,0.031399518
8/1/19,3.7,1-Aug-19,7142,5981,157782,2276,2019m8,2019q3,2503.6001,0.37523827,0.015901972,0.42041659,0.031399518,0.069496237,-0.021032618,0.3962709,-0.002034444,0.017936416,0.42041659,0.031399518
9/1/19,3.5,1-Sep-19,7100,5775,158302,1853,2019m9,2019q3,2038.3,0.33915153,0.016283551,0.42041659,0.031399518,0.069496237,-0.058415666,0.39756718,-0.00157924,0.017862791,0.42041659,0.031399518
10/1/19,3.6,1-Oct-19,7417,5957,158474,1946,2019m10,2019q4,2140.6001,0.38866881,0.017773751,0.42041659,0.031399518,0.069496237,-0.010194557,0.39886338,-1.54249E-05,0.017789176,0.42041659,0.031399518
11/1/19,3.6,1-Nov-19,6896,5911,158642,2063,2019m11,2019q4,2269.3,0.39810523,0.018197143,0.42041659,0.031399518,0.069496237,-0.002054274,0.40015951,0.000481577,0.017715566,0.42041659,0.031399518
12/1/19,3.6,1-Dec-19,6741,5870,158834,2102,2019m12,2019q4,2312.2,,,0.42041659,0.031399518,0.069496237,,,,,0.42041659,0.031399518
